,username,doc,query_date_year,query_date_month,query_date_day,query_date_weekday
13223,000768,ODS_INV_7171,2017,3,16,4
13224,000768,ODS_INV_7170,2017,3,16,4
13225,user2,ODS_POS_1250,2017,3,16,4
13226,001980,ODS_POS_0940,2017,3,16,4
13227,user2,ODS_POS_1250,2017,3,16,4
13228,000868,ODS_POS_0670,2017,3,16,4
13229,user2,ODS_POS_1250,2017,3,16,4
13230,user2,ODS_POS_1250,2017,3,16,4
13231,001698,ODS_RI_0170,2017,3,16,4
13232,001698,ODS_RI_0230,2017,3,16,4
13233,001698,ODS_RI_0230,2017,3,16,4
13234,001415,ODS_PA_0360_P,2017,3,16,4
13235,mPOS,FMT_POS_0070,2017,3,16,4
13236,mPOS,FMT_POS_0080,2017,3,16,4
13237,mPOS,FMT_POS_0090,2017,3,16,4
13238,mPOS,FMT_POS_0310,2017,3,16,4
13239,mPOS,FMT_POS_0060,2017,3,16,4
13240,mPOS,FMT_POS_0100,2017,3,16,4
13241,mPOS,FMT_POS_1570,2017,3,16,4
13242,000898,ODS_PA_0680,2017,3,16,4
13243,000898,ODS_PA_0680,2017,3,16,4
13244,000898,ODS_PA_0691_P,2017,3,16,4
13245,000868,ODS_POS_1400,2017,3,16,4
13246,000898,ODS_PA_0680,2017,3,16,4
13247,000898,ODS_PA_0680,2017,3,16,4
13248,001698,ODS_RI_0230,2017,3,16,4
13249,001698,ODS_RI_0230,2017,3,16,4
13250,mPOS,FMT_CLM_0020,2017,3,16,4
13251,mPOS,FMT_CLM_0020,2017,3,16,4
13252,000768,ODS_INV_7170,2017,3,16,4
13253,000768,ODS_INV_7170,2017,3,16,4
13254,000898,ODS_PA_0611_P,2017,3,16,4
13255,user2,ODS_POS_1250,2017,3,16,4
13256,user2,ODS_POS_1250,2017,3,16,4
13257,user2,ODS_POS_1250,2017,3,16,4
13258,000868,ODS_POS_0790,2017,3,16,4
13259,roxana,ODS_FIN_0610,2017,3,16,4
13260,mPOS,report001,2017,3,16,4
13261,000898,ODS_PA_0651_P,2017,3,16,4
13262,mPOS,report001,2017,3,16,4
13263,mPOS,report001,2017,3,16,4
13264,mPOS,report001,2017,3,16,4
13265,mPOS,FMT_POS_0190,2017,3,16,4
13266,000316,ODS_INV_7200,2017,3,16,4
13267,mPOS,FMT_POS_0190,2017,3,16,4
13268,mPOS,FMT_POS_0070,2017,3,16,4
13269,mPOS,FMT_POS_0080,2017,3,16,4
13270,mPOS,FMT_POS_0090,2017,3,16,4
13271,mPOS,FMT_POS_0310,2017,3,16,4
13272,mPOS,FMT_POS_0060,2017,3,16,4
13273,mPOS,FMT_POS_0100,2017,3,16,4
13274,mPOS,FMT_POS_0110,2017,3,16,4
13275,mPOS,FMT_POS_0340,2017,3,16,4
13276,mPOS,FMT_POS_0130,2017,3,16,4
13277,mPOS,FMT_POS_0470,2017,3,16,4
13278,mPOS,FMT_POS_0150,2017,3,16,4
13279,mPOS,FMT_POS_0360,2017,3,16,4
13280,mPOS,FMT_POS_0180,2017,3,16,4
13281,mPOS,FMT_POS_0270,2017,3,16,4
13282,mPOS,FMT_POS_0290,2017,3,16,4
13283,mPOS,FMT_POS_0320,2017,3,16,4
13284,mPOS,FMT_POS_1570,2017,3,16,4
13285,mPOS,FMT_POS_7210,2017,3,16,4
13286,mPOS,FMT_POS_7220,2017,3,16,4
13287,mPOS,FMT_POS_7230,2017,3,16,4
13288,mPOS,FMT_PA_0850,2017,3,16,4
13289,mPOS,FMT_POS_1670,2017,3,16,4
13290,mPOS,FMT_PA_0851,2017,3,16,4
13291,mPOS,FMT_PA_0852,2017,3,16,4
13292,mPOS,FMT_PA_0853,2017,3,16,4
13293,mPOS,FMT_PA_0854,2017,3,16,4
13294,mPOS,FMT_PA_0855,2017,3,16,4
13295,mPOS,FMT_PA_0930,2017,3,16,4
13296,mPOS,FMT_PA_0750,2017,3,16,4
13297,mPOS,FMT_PA_0780,2017,3,16,4
13298,mPOS,FMT_PA_0790,2017,3,16,4
13299,mPOS,FMT_PA_0710,2017,3,16,4
13300,000868,ODS_POS_0800,2017,3,16,4
13301,mPOS,report001,2017,3,16,4
13302,mPOS,FMT_POS_0190,2017,3,16,4
13303,mPOS,FMT_POS_0190,2017,3,16,4
13304,000923,ODS_POS_1160,2017,3,16,4
13305,000923,ODS_POS_1160,2017,3,16,4
13306,000923,ODS_POS_1160,2017,3,16,4
13307,001980,ODS_POS_0940,2017,3,16,4
13308,001980,ODS_POS_0940,2017,3,16,4
13309,user3,ODS_POS_1240,2017,3,16,4
13310,user7,ODS_UNB_0220,2017,3,16,4
13311,user7,ODS_UNB_0220,2017,3,16,4
13312,000923,ODS_POS_0990,2017,3,16,4
13313,user4,ODS_POS_1320,2017,3,18,6
13314,001980,ODS_POS_0940,2017,3,16,4
13315,yusiang,ODS_UNB_0410,2017,3,17,5
13316,user2,ODS_POS_1260,2017,3,16,4
13317,mPOS,FMT_UNB_0300,2017,3,16,4
13318,user2,ODS_POS_1260,2017,3,16,4
13319,001415,ODS_PA_0360_P,2017,3,16,4
13320,000442,ODS_FIN_0340,2017,3,16,4
13321,user2,ODS_POS_0960,2017,3,16,4
13322,user2,ODS_POS_0960,2017,3,16,4
13323,user2,ODS_POS_0940,2017,3,16,4
13324,user2,ODS_POS_0940,2017,3,16,4
13325,user2,ODS_POS_0960,2017,3,16,4
13326,user2,ODS_POS_0960,2017,3,16,4
13327,user7,ODS_UNB_0460,2017,3,16,4
13328,user7,ODS_UNB_0460,2017,3,16,4
13329,002064,ODS_PA_0400,2017,3,16,4
13330,002064,ODS_PA_0410,2017,3,16,4
13331,user4,FMT_POS_0270,2017,3,16,4
13332,002064,ODS_PA_0400,2017,3,16,4
13333,user4,FMT_POS_0270,2017,3,16,4
13334,user4,FMT_POS_0270,2017,3,16,4
13335,user4,FMT_POS_0270,2017,3,16,4
13336,001993,ODS_RI_0440,2017,3,16,4
13337,001993,ODS_RI_0440,2017,3,16,4
13338,001993,ODS_RI_0030,2017,3,16,4
13339,001993,ODS_RI_0050,2017,3,16,4
13340,001698,ODS_RI_0170,2017,3,16,4
13341,001698,ODS_RI_0170,2017,3,16,4
13342,mPOS,report001,2017,3,16,4
13343,mPOS,report001,2017,3,16,4
13344,mPOS,report001,2017,3,16,4
13345,001698,ODS_RI_0170,2017,3,16,4
13346,001698,ODS_RI_0390,2017,3,16,4
13347,001993,ODS_RI_0390,2017,3,16,4
13348,001993,ODS_RI_0390,2017,3,16,4
13349,001993,ODS_RI_0390,2017,3,16,4
13350,user2,ODS_POS_0930,2017,3,16,4
13351,user2,ODS_POS_0930,2017,3,16,4
13352,001340,ODS_RI_0210,2017,3,16,4
13353,001340,ODS_RI_0210,2017,3,16,4
13354,user1,FMT_POS_0270,2017,3,16,4
13355,001308,ODS_SC_6200,2017,3,16,4
13356,001308,ODS_SC_6200,2017,3,16,4
13357,001308,ODS_SC_6200,2017,3,16,4
13358,001308,ODS_SC_6200,2017,3,16,4
13359,jesse,ODS_PA_0430,2017,3,16,4
13360,user3,ODS_POS_1240,2017,3,16,4
13361,user3,ODS_POS_1240,2017,3,16,4
13362,user3,ODS_POS_1240,2017,3,16,4
13363,mPOS,report001,2017,3,16,4
13364,000219,FMT_PA_0770,2017,3,16,4
13365,mPOS,report001,2017,3,16,4
13366,mPOS,report001,2017,3,16,4
13367,000923,ODS_POS_0760,2017,3,16,4
13368,esp.admin,FMT_UNB_0372,2017,3,16,4
13369,user18,FMT_POS_0320,2017,3,16,4
13370,esp.admin,FMT_UNB_0372,2017,3,16,4
13371,001308,ODS_SC_6200,2017,3,16,4
13372,001308,ODS_SC_6200,2017,3,16,4
13373,001308,ODS_SC_6200,2017,3,16,4
13374,user1,ODS_PA_0691_P,2017,3,16,4
13375,mPOS,report001,2017,3,16,4
13376,mPOS,report001,2017,3,16,4
13377,esp.admin,FMT_UNB_0372,2017,3,16,4
13378,esp.admin,FMT_UNB_0372,2017,3,16,4
13379,esp.admin,FMT_UNB_0372,2017,3,16,4
13380,mPOS,report001,2017,3,16,4
13381,mPOS,report001,2017,3,16,4
13382,mPOS,report001,2017,3,16,4
13383,mPOS,report001,2017,3,16,4
13384,000923,ODS_POS_1010,2017,3,16,4
13385,mPOS,report001,2017,3,16,4
13386,mPOS,report001,2017,3,16,4
13387,mPOS,report001,2017,3,16,4
13388,jesse,ODS_PA_0430,2017,3,16,4
13389,001689,ODS_ACT_0270,2017,3,16,4
13390,001689,ODS_ACT_0270,2017,3,16,4
13391,001980,ODS_POS_0940,2017,3,16,4
13392,shiang,ODS_POS_1250,2017,3,16,4
13393,001980,ODS_POS_0940,2017,3,16,4
13394,001980,ODS_POS_0940,2017,3,16,4
13395,001980,ODS_POS_0940,2017,3,16,4
13396,user2,ODS_PA_0691_P,2017,3,16,4
13397,user3,ODS_UNB_0220,2017,3,16,4
13398,mPOS,report001,2017,3,16,4
13399,mPOS,report001,2017,3,16,4
13400,user3,ODS_UNB_0220,2017,3,16,4
13401,mPOS,report001,2017,3,16,4
13402,user1,ODS_POS_7080,2017,3,16,4
13403,user2,ODS_POS_0880,2017,3,16,4
13404,user1,ODS_POS_7080,2017,3,16,4
13405,user1,ODS_POS_7080,2017,3,16,4
13406,000868,ODS_POS_1400,2017,3,16,4
13407,mPOS,FMT_POS_0190,2017,3,16,4
13408,user3,#POLICY#,2017,3,16,4
13409,000898,FMT_PA_0710,2017,3,18,6
13410,000898,FMT_PA_1020,2017,3,18,6
13411,000898,FMT_PA_0740,2017,3,18,6
13412,000898,FMT_PA_0750,2017,3,18,6
13413,000898,FMT_PA_0760,2017,3,18,6
13414,000898,FMT_PA_0770,2017,3,18,6
13415,000898,FMT_PA_0780,2017,3,18,6
13416,000898,FMT_PA_0790,2017,3,18,6
13417,000898,FMT_PA_0800,2017,3,18,6
13418,000898,FMT_PA_0810,2017,3,18,6
13419,000898,FMT_PA_0820,2017,3,18,6
13420,000898,FMT_PA_0830,2017,3,18,6
13421,000898,FMT_PA_0840,2017,3,18,6
13422,000898,FMT_PA_0850,2017,3,18,6
13423,000898,FMT_PA_0851,2017,3,18,6
13424,000898,FMT_PA_0852,2017,3,18,6
13425,000898,FMT_PA_0853,2017,3,18,6
13426,000898,FMT_PA_0854,2017,3,18,6
13427,000898,FMT_PA_0855,2017,3,18,6
13428,000898,FMT_PA_0860,2017,3,18,6
13429,000898,FMT_PA_0870,2017,3,18,6
13430,000898,FMT_PA_0880,2017,3,18,6
13431,000898,FMT_PA_0890,2017,3,18,6
13432,000898,FMT_PA_0900,2017,3,18,6
13433,000898,FMT_PA_0910,2017,3,18,6
13434,000898,FMT_PA_0920,2017,3,18,6
13435,000898,FMT_PA_0930,2017,3,18,6
13436,000898,FMT_PA_0940,2017,3,18,6
13437,000898,FMT_PA_0950,2017,3,18,6
13438,000898,FMT_PA_0951,2017,3,18,6
13439,000898,FMT_PA_0960,2017,3,18,6
13440,000898,FMT_PA_0961,2017,3,18,6
13441,000898,FMT_PA_0970,2017,3,18,6
13442,000898,FMT_PA_0980,2017,3,18,6
13443,000898,FMT_PA_0990,2017,3,18,6
13444,000898,FMT_PA_1000,2017,3,18,6
13445,000898,FMT_PA_0730,2017,3,18,6
13446,user4,FMT_POS_0470,2017,3,18,6
13447,000718,ODS_FIN_0450,2017,3,18,6
13448,000718,ODS_FIN_0450,2017,3,18,6
13449,user4,ODS_POS_1330,2017,3,18,6
13450,000718,ODS_FIN_0560,2017,3,18,6
13451,000718,ODS_FIN_0561,2017,3,18,6
13452,000718,ODS_FIN_0560,2017,3,18,6
13453,mPOS,FMT_POS_0190,2017,3,16,4
13454,000923,ODS_POS_0990,2017,3,16,4
13455,000718,ODS_FIN_0560,2017,3,18,6
13456,user2,ODS_POS_1260,2017,3,18,6
13457,user3,FMT_POS_0470,2017,3,18,6
13458,001308,ODS_SC_6250,2017,3,18,6
13459,user2,ODS_POS_1260,2017,3,18,6
13460,user2,ODS_POS_1260,2017,3,18,6
13461,user11,FMT_POS_0160,2017,3,18,6
13462,user11,FMT_POS_0160,2017,3,18,6
13463,user11,FMT_POS_0160,2017,3,18,6
13464,user11,FMT_POS_0160,2017,3,18,6
13465,user11,FMT_POS_0160,2017,3,18,6
13466,user11,FMT_POS_0160,2017,3,18,6
13467,user11,FMT_POS_0160,2017,3,18,6
13468,user11,FMT_POS_0160,2017,3,18,6
13469,user11,FMT_POS_0160,2017,3,18,6
13470,user11,FMT_POS_0160,2017,3,18,6
13471,user11,FMT_POS_0160,2017,3,18,6
13472,user11,FMT_POS_0160,2017,3,18,6
13473,user11,FMT_POS_0160,2017,3,18,6
13474,user11,FMT_POS_0160,2017,3,18,6
13475,user11,FMT_POS_0160,2017,3,18,6
13476,user11,FMT_POS_0160,2017,3,18,6
13477,user11,FMT_POS_0160,2017,3,18,6
13478,user11,FMT_POS_0160,2017,3,18,6
13479,user11,FMT_POS_0160,2017,3,18,6
13480,user1,#POLICY#,2017,3,17,5
13481,user1,#POLICY#,2017,3,17,5
13482,user1,#POLICY#,2017,3,17,5
13483,yusiang,ODS_UNB_0410,2017,3,17,5
13484,shiang,ODS_POS_1260,2017,3,17,5
13485,mPOS,report001,2017,3,17,5
13486,mPOS,report001,2017,3,17,5
13487,yusiang,ODS_UNB_0410,2017,3,17,5
13488,mPOS,report001,2017,3,17,5
13489,mPOS,report001,2017,3,17,5
13490,user14,FMT_POS_1570,2017,3,17,5
13491,user14,FMT_POS_1570,2017,3,17,5
13492,user14,FMT_POS_1570,2017,3,17,5
13493,user14,FMT_POS_1570,2017,3,17,5
13494,user14,FMT_POS_1570,2017,3,17,5
13495,mPOS,report001,2017,3,17,5
13496,002064,ODS_PA_0460,2017,3,17,5
13497,002064,ODS_PA_0460,2017,3,17,5
13498,002064,ODS_PA_0460,2017,3,17,5
13499,user11,FMT_POS_0160,2017,3,18,6
13500,user11,FMT_POS_0160,2017,3,18,6
13501,user11,FMT_POS_0160,2017,3,18,6
13502,user11,FMT_POS_0160,2017,3,18,6
13503,user11,FMT_POS_0160,2017,3,18,6
13504,user11,FMT_POS_0160,2017,3,18,6
13505,user11,FMT_POS_0160,2017,3,18,6
13506,user2,ODS_POS_1260,2017,3,18,6
13507,user11,FMT_POS_0160,2017,3,18,6
13508,user11,FMT_POS_0160,2017,3,18,6
13509,user11,FMT_POS_0160,2017,3,18,6
13510,user11,FMT_POS_0160,2017,3,18,6
13511,user11,FMT_POS_0160,2017,3,18,6
13512,user11,FMT_POS_0160,2017,3,18,6
13513,mPOS,report001,2017,3,17,5
13514,mPOS,report001,2017,3,17,5
13515,000768,ODS_INV_7171,2017,3,17,5
13516,000768,ODS_INV_7171,2017,3,17,5
13517,user11,FMT_POS_0160,2017,3,18,6
13518,user11,FMT_POS_0160,2017,3,18,6
13519,user2,ODS_POS_1340,2017,3,18,6
13520,user4,ODS_INV_7150,2017,3,18,6
13521,001415,FMT_PA_0890,2017,3,18,6
13522,user11,FMT_POS_0160,2017,3,18,6
13523,user11,FMT_POS_0160,2017,3,18,6
13524,000898,FMT_PA_0851,2017,3,18,6
13525,user11,FMT_POS_0470,2017,3,18,6
13526,user11,FMT_POS_0470,2017,3,18,6
13527,user3,FMT_UNB_0372,2017,3,18,6
13528,user3,FMT_UNB_0372,2017,3,18,6
13529,user3,FMT_UNB_0372,2017,3,18,6
13530,000898,ODS_PA_0651_P,2017,3,18,6
13531,user3,#POLICY#,2017,3,16,4
13532,mPOS,report001,2017,3,16,4
13533,mPOS,report001,2017,3,16,4
13534,mPOS,report001,2017,3,16,4
13535,mPOS,FMT_PA_0770,2017,3,17,5
13536,user4,ODS_POS_1320,2017,3,18,6
13537,user4,ODS_POS_1320,2017,3,18,6
13538,user4,ODS_POS_1320,2017,3,18,6
13539,user1,ODS_POS_1280,2017,3,18,6
13540,user4,ODS_POS_1320,2017,3,18,6
13541,mPOS,FMT_POS_0190,2017,3,16,4
13542,mPOS,report001,2017,3,16,4
13543,user4,ODS_POS_1330,2017,3,18,6
13544,user5,ODS_POS_1240,2017,3,18,6
13545,user1,ODS_POS_1280,2017,3,18,6
13546,user1,ODS_POS_1280,2017,3,18,6
13547,user12,ODS_POS_1330,2017,3,18,6
13548,user12,ODS_POS_1330,2017,3,18,6
13549,user12,ODS_POS_1330,2017,3,18,6
13550,user1,FMT_POS_0240,2017,3,18,6
13551,user1,FMT_POS_0240,2017,3,18,6
13552,user2,FMT_UNB_0091,2017,3,18,6
13553,user3,FMT_UNB_0120,2017,3,18,6
13554,user2,FMT_UNB_0370,2017,3,18,6
13555,001415,ODS_PA_0360_P,2017,3,18,6
13556,user2,FMT_UNB_0120,2017,3,18,6
13557,user2,FMT_UNB_0291,2017,3,18,6
13558,user4,#POLICY#,2017,3,18,6
13559,user2,FMT_UNB_0090,2017,3,18,6
13560,user2,FMT_UNB_0090,2017,3,18,6
13561,user2,FMT_UNB_0090,2017,3,18,6
13562,user2,FMT_UNB_0091,2017,3,18,6
13563,user2,FMT_UNB_0091,2017,3,18,6
13564,000898,FMT_PA_0920,2017,3,18,6
13565,000898,ODS_PA_0641_P,2017,3,18,6
13566,000898,FMT_PA_0920,2017,3,18,6
13567,roxana,ODS_FIN_0830,2017,3,20,1
13568,user1,ODS_FIN_1150,2017,3,20,1
13569,user1,FMT_UNB_0650,2017,3,20,1
13570,user5,ODS_POS_1240,2017,3,20,1
13571,mPOS,report001,2017,3,20,1
13572,mPOS,report001,2017,3,20,1
13573,mPOS,report001,2017,3,20,1
13574,mPOS,report001,2017,3,20,1
13575,roxana,ODS_FIN_0341,2017,3,20,1
13576,mPOS,report001,2017,3,20,1
13577,user1,FMT_POS_0380,2017,3,20,1
13578,mPOS,report001,2017,3,20,1
13579,mPOS,report001,2017,3,20,1
13580,mPOS,report001,2017,3,20,1
13581,mPOS,report001,2017,3,20,1
13582,mPOS,report001,2017,3,20,1
13583,mPOS,report001,2017,3,20,1
13584,mPOS,report001,2017,3,20,1
13585,mPOS,report001,2017,3,20,1
13586,roxana,ODS_FIN_0341,2017,3,20,1
13587,user5,ODS_POS_1010,2017,3,20,1
13588,user7,FMT_UNB_0130,2017,3,20,1
13589,roxana,ODS_FIN_0340,2017,3,20,1
13590,roxana,ODS_FIN_0341,2017,3,20,1
13591,user7,FMT_UNB_0130,2017,3,20,1
13592,roxana,ODS_FIN_1340,2017,3,20,1
13593,mPOS,FMT_PA_0710,2017,3,20,1
13594,mPOS,FMT_POS_0020,2017,3,20,1
13595,mPOS,FMT_POS_0020,2017,3,20,1
13596,roxana,ODS_FIN_0341,2017,3,20,1
13597,roxana,ODS_FIN_0351,2017,3,20,1
13598,mPOS,report001,2017,3,20,1
13599,mPOS,report001,2017,3,20,1
13600,mPOS,report001,2017,3,20,1
13601,user1,FMT_UNB_0770,2017,3,20,1
13602,mPOS,report001,2017,3,20,1
13603,mPOS,report001,2017,3,20,1
13604,mPOS,report001,2017,3,20,1
13605,mPOS,report001,2017,3,20,1
13606,mPOS,report001,2017,3,20,1
13607,mPOS,report001,2017,3,20,1
13608,mPOS,report001,2017,3,20,1
13609,user1,ODS_FIN_0860,2017,3,20,1
13610,roxana,ODS_FIN_0880,2017,3,20,1
13611,mPOS,report001,2017,3,20,1
13612,user8,ODS_UNB_0570,2017,3,20,1
13613,mPOS,FMT_UNB_0300,2017,3,20,1
13614,mPOS,CLM-008,2017,3,20,1
13615,mPOS,CLM-009,2017,3,20,1
13616,mPOS,FMT_PA_0710,2017,3,20,1
13617,mPOS,CLM-009,2017,3,20,1
13618,shiang,ODS_POS_1320,2017,3,20,1
13619,roxana,ODS_FIN_1550,2017,3,20,1
13620,shiang,ODS_POS_1320,2017,3,20,1
13621,000279,ODS_PA_0490,2017,3,20,1
13622,mPOS,FMT_PA_0710,2017,3,20,1
13623,mPOS,FMT_PA_0770,2017,3,20,1
13624,shiang,ODS_POS_1320,2017,3,20,1
13625,mPOS,FMT_UNB_0300,2017,3,20,1
13626,mPOS,FMT_UNB_0300,2017,3,20,1
13627,mPOS,FMT_PA_0770,2017,3,20,1
13628,000279,ODS_PA_0460,2017,3,20,1
13629,mPOS,FMT_CLM_0020,2017,3,20,1
13630,000768,ODS_INV_7170,2017,3,20,1
13631,mPOS,FMT_POS_0190,2017,3,20,1
13632,mPOS,FMT_POS_0190,2017,3,20,1
13633,000316,ODS_INV_7200,2017,3,20,1
13634,mPOS,FMT_POS_0070,2017,3,20,1
13635,mPOS,FMT_POS_0080,2017,3,20,1
13636,mPOS,FMT_POS_0090,2017,3,20,1
13637,mPOS,FMT_POS_0310,2017,3,20,1
13638,mPOS,FMT_POS_0060,2017,3,20,1
13639,mPOS,FMT_POS_0100,2017,3,20,1
13640,mPOS,FMT_POS_0110,2017,3,20,1
13641,mPOS,FMT_POS_0340,2017,3,20,1
13642,mPOS,FMT_POS_0130,2017,3,20,1
13643,mPOS,FMT_POS_0470,2017,3,20,1
13644,mPOS,FMT_POS_0150,2017,3,20,1
13645,mPOS,FMT_POS_0360,2017,3,20,1
13646,mPOS,FMT_POS_0180,2017,3,20,1
13647,mPOS,FMT_POS_0270,2017,3,20,1
13648,mPOS,FMT_POS_0290,2017,3,20,1
13649,mPOS,FMT_POS_0320,2017,3,20,1
13650,mPOS,FMT_POS_1570,2017,3,20,1
13651,mPOS,FMT_POS_7210,2017,3,20,1
13652,mPOS,FMT_POS_7220,2017,3,20,1
13653,mPOS,FMT_POS_7230,2017,3,20,1
13654,mPOS,FMT_PA_0850,2017,3,20,1
13655,mPOS,FMT_POS_1670,2017,3,20,1
13656,mPOS,FMT_PA_0851,2017,3,20,1
13657,mPOS,FMT_PA_0852,2017,3,20,1
13658,mPOS,FMT_PA_0853,2017,3,20,1
13659,mPOS,FMT_PA_0854,2017,3,20,1
13660,mPOS,FMT_PA_0855,2017,3,20,1
13661,mPOS,FMT_PA_0930,2017,3,20,1
13662,mPOS,FMT_PA_0750,2017,3,20,1
13663,mPOS,FMT_PA_0780,2017,3,20,1
13664,mPOS,FMT_PA_0790,2017,3,20,1
13665,mPOS,FMT_PA_0710,2017,3,20,1
13666,000768,ODS_INV_7170,2017,3,20,1
13667,mPOS,FMT_POS_0070,2017,3,20,1
13668,mPOS,FMT_POS_0080,2017,3,20,1
13669,mPOS,FMT_POS_0090,2017,3,20,1
13670,mPOS,FMT_POS_0310,2017,3,20,1
13671,mPOS,FMT_POS_0060,2017,3,20,1
13672,mPOS,FMT_POS_0100,2017,3,20,1
13673,mPOS,FMT_POS_0110,2017,3,20,1
13674,mPOS,FMT_POS_0340,2017,3,20,1
13675,mPOS,FMT_POS_0130,2017,3,20,1
13676,mPOS,FMT_POS_0470,2017,3,20,1
13677,mPOS,FMT_POS_0150,2017,3,20,1
13678,mPOS,FMT_POS_0360,2017,3,20,1
13679,mPOS,FMT_POS_0180,2017,3,20,1
13680,mPOS,FMT_POS_0270,2017,3,20,1
13681,mPOS,FMT_POS_0290,2017,3,20,1
13682,mPOS,FMT_POS_0320,2017,3,20,1
13683,mPOS,FMT_POS_1570,2017,3,20,1
13684,mPOS,FMT_POS_7210,2017,3,20,1
13685,mPOS,FMT_POS_7220,2017,3,20,1
13686,mPOS,FMT_POS_7230,2017,3,20,1
13687,mPOS,FMT_PA_0850,2017,3,20,1
13688,mPOS,FMT_POS_1670,2017,3,20,1
13689,mPOS,FMT_PA_0851,2017,3,20,1
13690,mPOS,FMT_PA_0852,2017,3,20,1
13691,mPOS,FMT_PA_0853,2017,3,20,1
13692,mPOS,FMT_PA_0854,2017,3,20,1
13693,mPOS,FMT_PA_0855,2017,3,20,1
13694,mPOS,FMT_PA_0930,2017,3,20,1
13695,mPOS,FMT_PA_0750,2017,3,20,1
13696,mPOS,FMT_PA_0780,2017,3,20,1
13697,mPOS,FMT_PA_0790,2017,3,20,1
13698,mPOS,FMT_PA_0710,2017,3,20,1
13699,mPOS,FMT_POS_0180,2017,3,20,1
13700,mPOS,FMT_POS_0180,2017,3,20,1
13701,mPOS,FMT_POS_0360,2017,3,20,1
13702,mPOS,FMT_POS_0360,2017,3,20,1
13703,mPOS,FMT_POS_0190,2017,3,20,1
13704,000898,ODS_PA_0631_P,2017,3,20,1
13705,roxana,ODS_FIN_0810,2017,3,20,1
13706,mPOS,FMT_POS_0190,2017,3,20,1
13707,mPOS,FMT_POS_0190,2017,3,20,1
13708,000768,LS_INV_0030,2017,3,20,1
13709,roxana,ODS_INV_7171,2017,3,20,1
13710,000898,FMT_PA_0950,2017,3,20,1
13711,000898,FMT_PA_0800,2017,3,20,1
13712,000898,FMT_PA_0850,2017,3,20,1
13713,000898,FMT_PA_0950,2017,3,20,1
13714,000768,ODS_INV_7170,2017,3,20,1
13715,000759,ODS_INV_7190,2017,3,20,1
13716,mPOS,report001,2017,3,20,1
13717,user12,FMT_POS_0250,2017,3,20,1
13718,roxana,ODS_FIN_0810,2017,3,20,1
13719,mPOS,report001,2017,3,20,1
13720,mPOS,FMT_POS_0070,2017,3,20,1
13721,mPOS,FMT_POS_0080,2017,3,20,1
13722,mPOS,FMT_POS_0090,2017,3,20,1
13723,mPOS,FMT_POS_0310,2017,3,20,1
13724,mPOS,FMT_POS_0060,2017,3,20,1
13725,mPOS,FMT_POS_0100,2017,3,20,1
13726,mPOS,FMT_POS_0110,2017,3,20,1
13727,mPOS,FMT_POS_0340,2017,3,20,1
13728,mPOS,FMT_POS_0130,2017,3,20,1
13729,mPOS,FMT_POS_0470,2017,3,20,1
13730,mPOS,FMT_POS_0150,2017,3,20,1
13731,mPOS,FMT_POS_0360,2017,3,20,1
13732,mPOS,FMT_POS_0180,2017,3,20,1
13733,mPOS,FMT_POS_0270,2017,3,20,1
13734,mPOS,FMT_POS_0290,2017,3,20,1
13735,mPOS,FMT_POS_0320,2017,3,20,1
13736,mPOS,FMT_POS_1570,2017,3,20,1
13737,mPOS,FMT_POS_7210,2017,3,20,1
13738,mPOS,FMT_POS_7220,2017,3,20,1
13739,mPOS,FMT_POS_7230,2017,3,20,1
13740,mPOS,FMT_PA_0850,2017,3,20,1
13741,mPOS,FMT_POS_1670,2017,3,20,1
13742,mPOS,FMT_PA_0851,2017,3,20,1
13743,mPOS,FMT_PA_0852,2017,3,20,1
13744,mPOS,FMT_PA_0853,2017,3,20,1
13745,mPOS,FMT_PA_0854,2017,3,20,1
13746,mPOS,FMT_PA_0855,2017,3,20,1
13747,mPOS,FMT_PA_0930,2017,3,20,1
13748,mPOS,FMT_PA_0750,2017,3,20,1
13749,mPOS,FMT_PA_0780,2017,3,20,1
13750,mPOS,FMT_PA_0790,2017,3,20,1
13751,mPOS,FMT_PA_0710,2017,3,20,1
13752,mPOS,report001,2017,3,20,1
13753,mPOS,report001,2017,3,20,1
13754,mPOS,report001,2017,3,20,1
13755,mPOS,FMT_POS_0070,2017,3,20,1
13756,mPOS,FMT_POS_0080,2017,3,20,1
13757,mPOS,FMT_POS_0090,2017,3,20,1
13758,mPOS,FMT_POS_0310,2017,3,20,1
13759,mPOS,FMT_POS_0060,2017,3,20,1
13760,mPOS,FMT_POS_0100,2017,3,20,1
13761,mPOS,FMT_POS_0110,2017,3,20,1
13762,mPOS,FMT_POS_0340,2017,3,20,1
13763,mPOS,FMT_POS_0130,2017,3,20,1
13764,mPOS,FMT_POS_0470,2017,3,20,1
13765,mPOS,FMT_POS_0150,2017,3,20,1
13766,mPOS,FMT_POS_0360,2017,3,20,1
13767,mPOS,FMT_POS_0180,2017,3,20,1
13768,mPOS,FMT_POS_0270,2017,3,20,1
13769,mPOS,FMT_POS_0290,2017,3,20,1
13770,mPOS,FMT_POS_0320,2017,3,20,1
13771,mPOS,FMT_POS_1570,2017,3,20,1
13772,mPOS,FMT_POS_7210,2017,3,20,1
13773,mPOS,FMT_POS_7220,2017,3,20,1
13774,mPOS,FMT_POS_7230,2017,3,20,1
